Site,Cov,BLK,Row,Col,dens_trt,CEC,pH,NO3.N,mean_percent_open,precip,pet,water_in_out,PC1,PC2
BEN,SUN,3,5,9,IWR + Facilitator,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,5,10,IWR + Facilitator,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,1,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,2,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,3,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,4,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,5,lambda,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,6,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,7,IWR + Facilitator,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,8,IWR + Facilitator,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,9,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,6,10,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,1,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,2,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,3,IWR + Facilitator,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,4,lambda,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,5,IWR + Facilitator,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,6,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,7,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,8,lambda,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,9,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,7,10,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,1,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,2,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,3,lambda,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,4,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,5,lambda,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,6,IWR + Facilitator,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,7,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,8,High density monoculture,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,9,lambda,529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
BEN,SUN,3,8,10,Invasion when rare (IWR),529.9,5.71,1.15,88.4,119.6,1718.6,0.069591528,-0.41738056,-0.038296103
CS,SH,1,1,1,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,2,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,3,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,4,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,5,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,6,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,7,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,8,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,9,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,1,10,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,1,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,2,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,3,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,4,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,5,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,6,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,7,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,8,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,9,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,2,10,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,1,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,2,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,3,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,4,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,5,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,6,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,7,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,8,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,9,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,3,10,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,1,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,2,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,3,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,4,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,5,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,6,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,7,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,8,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,9,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,4,10,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,1,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,2,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,3,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,4,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,5,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,6,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,7,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,8,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,9,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,5,10,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,1,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,2,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,3,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,4,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,5,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,6,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,7,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,8,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,9,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,6,10,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,1,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,2,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,3,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,4,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,5,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,6,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,7,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,8,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,9,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,7,10,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,1,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,2,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,3,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,4,IWR + Facilitator,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,5,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,6,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,7,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,8,Invasion when rare (IWR),460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,9,High density monoculture,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,1,8,10,lambda,460.2,5.5,8.7,76.18,96.1,2353.4,0.040834537,-0.180036297,0.734793736
CS,SH,2,1,1,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,2,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,3,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,4,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,5,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,6,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,7,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,8,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,9,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,1,10,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,1,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,2,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,3,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,4,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,5,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,6,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,7,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,8,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,9,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,2,10,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,1,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,2,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,3,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,4,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,5,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,6,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,7,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,8,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,9,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,3,10,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,1,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,2,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,3,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,4,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,5,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,6,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,7,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,8,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,9,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,4,10,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,1,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,2,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,3,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,4,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,5,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,6,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,7,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,8,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,9,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,5,10,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,1,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,2,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,3,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,4,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,5,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,6,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,7,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,8,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,9,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,6,10,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,1,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,2,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,3,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,4,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,5,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,6,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,7,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,8,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,9,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,7,10,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,1,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,2,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,3,High density monoculture,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,4,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,5,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,6,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,7,Invasion when rare (IWR),447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,8,IWR + Facilitator,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,9,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,2,8,10,lambda,447.7,4.9,19.9,73.84,96.1,2353.4,0.040834537,0.078952266,1.429366332
CS,SH,3,1,1,High density monoculture,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,2,IWR + Facilitator,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,3,IWR + Facilitator,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,4,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,5,Invasion when rare (IWR),417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,6,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,7,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,8,Invasion when rare (IWR),417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,9,High density monoculture,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,1,10,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,1,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,2,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,3,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,4,lambda,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,5,High density monoculture,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,6,Invasion when rare (IWR),417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,7,Invasion when rare (IWR),417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,8,IWR + Facilitator,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,9,IWR + Facilitator,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,2,10,IWR + Facilitator,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,3,1,IWR + Facilitator,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,3,2,Invasion when rare (IWR),417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,3,3,Invasion when rare (IWR),417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,3,4,High density monoculture,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
CS,SH,3,3,5,High density monoculture,417.6,4.9,6.7,62.92,96.1,2353.4,0.040834537,0.012575244,1.428024826
