Site,Cov,BLK,Col,Row,TROR,TRCY,NO_GRASS,NO_FORB,NO_FOCAL,FOCAL_GERM,CHANGED_FOCAL,NOTES,fitness,Germination
CS,SUN,2,2,1,0,0,0,0,0,N,0,,0,No
CS,SUN,2,2,2,0,0,0,0,0,N,0,,0,No
CS,SUN,2,2,3,0,0,0,0,1,Y,0,,6,Yes
CS,SUN,2,2,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,2,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,2,6,0,1,0,1,1,Y,0,,2,Yes
CS,SUN,2,2,7,0,6,0,0,1,Y,0,,2,Yes
CS,SUN,2,2,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,3,1,0,0,0,0,1,Y,0,,0,Yes
CS,SUN,2,3,2,0,0,0,0,0,N,0,,0,No
CS,SUN,2,3,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,3,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,3,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,3,6,0,1,0,0,1,Y,0,,3,Yes
CS,SUN,2,3,7,0,0,0,0,0,N,0,,0,No
CS,SUN,2,3,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,1,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,2,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,6,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,7,0,0,0,0,0,N,0,,0,No
CS,SUN,2,4,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,5,1,0,1,0,0,1,Y,0,,0,Yes
CS,SUN,2,5,2,0,0,0,0,0,N,0,,0,No
CS,SUN,2,5,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,5,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,5,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,5,6,0,0,0,0,0,N,0,,0,No
CS,SUN,2,5,7,0,0,0,0,0,N,0,,0,No
CS,SUN,2,5,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,6,1,0,0,0,0,0,N,0,,0,No
CS,SUN,2,6,2,0,0,0,0,0,N,0,,0,No
CS,SUN,2,6,3,0,0,0,0,1,Y,0,,3,Yes
CS,SUN,2,6,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,6,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,6,6,0,0,0,0,0,N,0,,0,No
CS,SUN,2,6,7,0,0,0,0,0,N,0,,0,No
CS,SUN,2,6,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,7,1,0,0,0,0,0,N,0,,0,No
CS,SUN,2,7,2,0,0,0,1,1,Y,0,,0,Yes
CS,SUN,2,7,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,7,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,7,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,7,6,0,0,0,0,0,N,0,,0,No
CS,SUN,2,7,7,0,0,0,0,0,N,0,,0,No
CS,SUN,2,7,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,8,1,1,0,0,1,1,Y,0,,0,Yes
CS,SUN,2,8,2,0,3,0,2,1,Y,0,,0,No
CS,SUN,2,8,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,8,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,8,5,0,0,0,1,1,Y,0,,6,Yes
CS,SUN,2,8,6,4,0,0,3,1,Y,0,,6,Yes
CS,SUN,2,8,7,0,1,0,0,1,Y,0,,3,Yes
CS,SUN,2,8,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,9,1,0,0,0,2,1,Y,0,,4,Yes
CS,SUN,2,9,2,0,2,0,1,1,Y,0,,20,Yes
CS,SUN,2,9,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,9,4,0,0,0,0,0,N,0,,2,Yes
CS,SUN,2,9,5,0,1,0,0,1,Y,0,,2,Yes
CS,SUN,2,9,6,0,1,0,0,1,Y,0,,0,No
CS,SUN,2,9,7,4,0,0,0,1,Y,0,,6,Yes
CS,SUN,2,9,8,0,0,0,0,0,N,0,,0,No
CS,SUN,2,10,1,0,0,0,0,0,N,0,,0,No
CS,SUN,2,10,2,0,0,0,0,0,N,0,,0,No
CS,SUN,2,10,3,0,0,0,0,0,N,0,,0,No
CS,SUN,2,10,4,0,0,0,0,0,N,0,,0,No
CS,SUN,2,10,5,0,0,0,0,0,N,0,,0,No
CS,SUN,2,10,6,0,7,0,0,1,Y,0,,4,Yes
CS,SUN,2,10,7,0,0,0,0,1,Y,0,,4,Yes
CS,SUN,2,10,8,0,0,0,0,0,N,0,,0,No
CS,SUN,3,1,1,0,5,0,2,1,Y,0,,1,Yes
CS,SUN,3,1,2,0,0,0,0,0,N,0,,0,No
CS,SUN,3,1,3,0,3,0,1,1,Y,0,,4,Yes
CS,SUN,3,1,4,1,0,0,1,1,Y,0,,4,Yes
CS,SUN,3,1,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,1,6,0,6,0,0,1,Y,0,,9,Yes
CS,SUN,3,1,7,0,0,0,2,1,Y,0,,3,Yes
CS,SUN,3,1,8,0,0,0,0,1,Y,0,,3,Yes
CS,SUN,3,2,1,0,0,0,0,0,N,0,,0,No
CS,SUN,3,2,2,0,0,0,0,0,N,0,,0,No
CS,SUN,3,2,3,0,0,0,0,0,N,0,,0,No
CS,SUN,3,2,4,0,0,0,0,0,N,0,,0,No
CS,SUN,3,2,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,2,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,2,7,0,0,0,0,0,N,0,,0,No
CS,SUN,3,2,8,0,18,0,0,1,Y,0,,0,No
CS,SUN,3,3,1,0,0,0,0,0,N,0,,0,No
CS,SUN,3,3,2,0,0,0,0,0,N,0,,0,No
CS,SUN,3,3,3,0,0,0,0,0,N,0,,0,No
CS,SUN,3,3,4,0,0,0,0,0,N,0,,0,No
CS,SUN,3,3,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,3,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,3,7,0,7,0,0,1,Y,0,,4,Yes
CS,SUN,3,3,8,3,0,0,0,1,Y,0,,8,Yes
CS,SUN,3,4,1,0,0,0,0,0,N,0,,0,No
CS,SUN,3,4,2,0,9,0,1,1,Y,0,,4,Yes
CS,SUN,3,4,3,0,0,0,0,0,N,0,,0,No
CS,SUN,3,4,4,0,0,0,0,0,N,0,,0,No
CS,SUN,3,4,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,4,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,4,7,0,0,0,0,0,N,0,,0,No
CS,SUN,3,4,8,0,0,0,0,0,N,0,,0,No
CS,SUN,3,5,1,0,0,0,2,1,Y,0,,15,Yes
CS,SUN,3,5,2,0,0,0,0,0,N,0,,0,No
CS,SUN,3,5,3,0,0,0,0,0,N,0,,0,No
CS,SUN,3,5,4,0,0,0,0,0,N,0,,0,No
CS,SUN,3,5,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,5,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,5,7,0,0,0,0,0,N,0,,0,No
CS,SUN,3,5,8,0,0,0,0,0,N,0,,0,No
CS,SUN,3,6,1,0,0,0,0,0,N,0,,0,No
CS,SUN,3,6,2,0,0,0,0,0,N,0,,1,Yes
CS,SUN,3,6,3,0,0,0,0,0,N,0,,0,No
CS,SUN,3,6,4,0,0,0,0,0,N,0,,0,No
CS,SUN,3,6,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,6,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,6,7,0,0,0,0,0,N,0,,0,No
CS,SUN,3,6,8,0,0,0,0,0,N,0,,0,No
CS,SUN,3,7,1,0,0,0,0,0,N,0,,0,No
CS,SUN,3,7,2,0,3,0,0,1,Y,0,,4,Yes
CS,SUN,3,7,3,0,2,0,0,1,Y,0,,26,Yes
CS,SUN,3,7,4,0,0,0,0,0,N,0,,0,No
CS,SUN,3,7,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,7,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,7,7,0,0,0,0,0,N,0,,0,No
CS,SUN,3,7,8,0,0,0,0,0,N,0,,0,No
CS,SUN,3,8,1,0,0,0,0,0,N,0,,0,No
CS,SUN,3,8,2,0,6,0,0,1,Y,0,,0,No
CS,SUN,3,8,3,3,0,0,2,1,Y,0,,3,Yes
CS,SUN,3,8,4,0,10,0,0,1,Y,0,,12,Yes
CS,SUN,3,8,5,0,3,0,0,1,Y,0,,2,Yes
CS,SUN,3,8,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,8,7,0,0,0,0,0,N,0,,0,No
CS,SUN,3,8,8,0,0,0,0,0,N,0,,0,No
CS,SUN,3,9,1,0,0,0,0,0,N,0,,21,Yes
CS,SUN,3,9,2,0,0,0,0,1,Y,0,,6,Yes
CS,SUN,3,9,3,0,15,0,0,1,Y,0,,12,Yes
CS,SUN,3,9,4,0,0,0,0,0,N,0,,0,No
CS,SUN,3,9,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,9,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,9,7,0,6,0,0,1,Y,0,,0,No
CS,SUN,3,9,8,2,0,0,1,1,Y,0,,0,No
CS,SUN,3,10,1,0,0,0,0,0,N,0,,0,No
CS,SUN,3,10,2,3,0,0,0,1,Y,0,,5,Yes
CS,SUN,3,10,3,0,0,0,0,0,N,0,,0,No
CS,SUN,3,10,4,0,22,0,1,1,Y,0,,29,Yes
CS,SUN,3,10,5,0,0,0,0,0,N,0,,0,No
CS,SUN,3,10,6,0,0,0,0,0,N,0,,0,No
CS,SUN,3,10,7,0,5,0,2,1,Y,0,,3,Yes
CS,SUN,3,10,8,0,17,0,0,1,Y,0,,9,Yes
BEN,SUN,1,1,1,10,0,2,0,1,Y,1,,10,Yes
BEN,SUN,1,1,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,1,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,1,4,0,14,5,1,1,Y,0,,0,No
BEN,SUN,1,1,5,10,0,1,0,1,Y,0,,0,No
BEN,SUN,1,1,6,5,0,4,0,1,Y,0,,0,No
BEN,SUN,1,1,7,0,3,8,0,1,Y,1,,0,No
BEN,SUN,1,1,8,0,0,0,0,1,Y,0,,0,No
BEN,SUN,1,2,1,0,0,0,0,1,Y,0,,0,No
BEN,SUN,1,2,2,2,0,3,1,1,Y,0,,56,Yes
BEN,SUN,1,2,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,2,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,2,5,2,0,5,0,1,Y,2,,0,No
BEN,SUN,1,2,6,0,21,6,0,1,Y,1,,0,No
BEN,SUN,1,2,7,0,2,2,0,1,Y,0,,0,No
BEN,SUN,1,2,8,0,31,1,1,1,Y,1,,0,No
BEN,SUN,1,3,1,0,1,2,1,1,Y,0,,49,Yes
BEN,SUN,1,3,2,0,4,5,1,1,Y,1,,105,Yes
BEN,SUN,1,3,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,3,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,3,5,0,11,4,0,1,Y,0,,4,Yes
BEN,SUN,1,3,6,0,1,3,0,1,Y,0,,0,No
BEN,SUN,1,3,7,0,0,0,0,1,Y,0,,8,Yes
BEN,SUN,1,3,8,0,2,1,0,1,Y,0,,10,Yes
BEN,SUN,1,4,1,0,0,0,0,0,N,0,,64,Yes
BEN,SUN,1,4,2,1,0,8,0,1,Y,2,,8,Yes
BEN,SUN,1,4,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,4,4,0,1,0,0,1,Y,1,,15,Yes
BEN,SUN,1,4,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,4,6,0,4,6,0,1,Y,0,,2,Yes
BEN,SUN,1,4,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,4,8,0,6,2,0,1,Y,0,,16,Yes
BEN,SUN,1,5,1,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,5,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,5,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,5,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,5,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,5,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,5,7,5,0,2,1,1,Y,0,,3,Yes
BEN,SUN,1,5,8,2,0,0,0,1,Y,0,,0,No
BEN,SUN,1,6,1,0,13,2,1,1,Y,1,,10,Yes
BEN,SUN,1,6,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,6,3,0,0,0,0,0,N,0,,13,Yes
BEN,SUN,1,6,4,2,0,0,0,1,Y,0,,5,Yes
BEN,SUN,1,6,5,1,0,3,0,1,Y,2,,21,Yes
BEN,SUN,1,6,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,6,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,6,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,7,1,1,0,2,0,1,Y,0,,71,Yes
BEN,SUN,1,7,2,0,0,5,0,1,Y,0,,83,Yes
BEN,SUN,1,7,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,7,4,1,0,2,0,1,Y,0,,41,Yes
BEN,SUN,1,7,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,7,6,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,7,7,0,6,0,0,1,Y,1,,11,Yes
BEN,SUN,1,7,8,0,0,0,6,1,Y,0,,7,Yes
BEN,SUN,1,8,1,6,0,0,0,1,Y,0,,6,Yes
BEN,SUN,1,8,2,0,0,0,0,1,Y,0,,17,Yes
BEN,SUN,1,8,3,0,1,6,1,1,Y,0,,34,Yes
BEN,SUN,1,8,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,8,5,0,1,1,2,1,Y,1,,60,Yes
BEN,SUN,1,8,6,0,1,0,0,1,Y,1,,17,Yes
BEN,SUN,1,8,7,1,0,0,0,1,Y,0,,3,Yes
BEN,SUN,1,8,8,0,0,0,0,1,Y,0,,12,Yes
BEN,SUN,1,9,1,6,0,0,0,1,Y,0,,8,Yes
BEN,SUN,1,9,2,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,9,3,0,12,2,1,1,Y,1,,14,Yes
BEN,SUN,1,9,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,9,5,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,9,6,0,2,2,0,1,Y,1,,14,Yes
BEN,SUN,1,9,7,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,9,8,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,10,1,2,0,0,1,1,Y,0,,18,Yes
BEN,SUN,1,10,2,0,11,0,0,1,Y,1,,24,Yes
BEN,SUN,1,10,3,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,10,4,0,0,0,0,0,N,0,,0,No
BEN,SUN,1,10,5,4,0,0,1,1,Y,0,,4,Yes
BEN,SUN,1,10,6,1,0,0,3,1,Y,0,,11,Yes
BEN,SUN,1,10,7,0,8,0,0,1,Y,0,,6,Yes
BEN,SUN,1,10,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,1,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,1,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,1,3,17,0,5,0,2,Y,0,,0,No
BEN,SHADE,1,1,4,6,0,1,0,1,Y,0,,0,No
BEN,SHADE,1,1,5,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,1,6,0,27,1,0,1,Y,1,,0,No
BEN,SHADE,1,1,7,0,41,0,0,1,Y,0,,0,No
BEN,SHADE,1,1,8,0,7,0,0,1,Y,0,,0,No
BEN,SHADE,1,2,1,11,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,2,2,1,0,0,0,1,Y,1,,0,No
BEN,SHADE,1,2,3,0,13,0,0,1,Y,0,,0,No
BEN,SHADE,1,2,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,2,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,2,6,0,45,0,0,1,Y,1,,0,No
BEN,SHADE,1,2,7,0,14,0,1,1,Y,0,,0,No
BEN,SHADE,1,2,8,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,3,1,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,3,2,0,5,0,0,1,Y,0,,0,No
BEN,SHADE,1,3,3,3,0,0,1,1,Y,0,,0,No
BEN,SHADE,1,3,4,7,0,0,1,1,Y,0,,0,No
BEN,SHADE,1,3,5,0,6,0,0,1,Y,1,,0,No
BEN,SHADE,1,3,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,3,7,0,7,0,0,1,Y,1,,0,No
BEN,SHADE,1,3,8,11,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,4,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,4,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,4,3,0,8,0,0,1,Y,0,,0,No
BEN,SHADE,1,4,4,0,21,0,0,1,Y,0,,0,No
BEN,SHADE,1,4,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,4,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,4,7,9,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,4,8,10,0,0,0,1,Y,2,,0,No
BEN,SHADE,1,5,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,5,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,5,3,2,0,0,1,1,Y,0,,0,No
BEN,SHADE,1,5,4,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,5,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,5,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,5,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,5,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,6,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,6,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,6,3,0,1,1,1,1,Y,0,,0,No
BEN,SHADE,1,6,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,6,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,6,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,6,7,0,10,0,1,1,Y,1,,0,No
BEN,SHADE,1,6,8,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,1,7,1,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,1,7,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,7,3,0,14,0,0,1,Y,0,,0,No
BEN,SHADE,1,7,4,1,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,7,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,7,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,7,7,4,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,7,8,0,22,0,0,1,Y,0,,0,No
BEN,SHADE,1,8,1,0,3,0,1,1,Y,1,,0,No
BEN,SHADE,1,8,2,1,0,0,0,1,Y,2,,0,No
BEN,SHADE,1,8,3,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,8,4,0,0,0,0,0,N,2,,0,No
BEN,SHADE,1,8,5,0,1,0,1,1,Y,1,,0,No
BEN,SHADE,1,8,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,8,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,8,8,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,9,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,9,2,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,9,3,0,2,0,0,1,Y,1,,0,No
BEN,SHADE,1,9,4,8,0,2,0,1,Y,2,,0,No
BEN,SHADE,1,9,5,0,27,0,1,1,Y,1,,0,No
BEN,SHADE,1,9,6,1,0,0,1,1,Y,2,,0,No
BEN,SHADE,1,9,7,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,1,9,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,10,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,10,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,10,3,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,1,10,4,4,0,0,0,1,Y,1,,0,No
BEN,SHADE,1,10,5,19,0,0,1,1,Y,0,,0,No
BEN,SHADE,1,10,6,0,3,0,0,1,Y,0,,0,No
BEN,SHADE,1,10,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,1,10,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,1,1,0,0,0,0,0,Y,0,,0,No
BEN,SHADE,2,1,2,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,2,1,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,1,4,1,0,1,1,2,Y,0,,0,No
BEN,SHADE,2,1,5,0,2,0,0,1,Y,1,,0,No
BEN,SHADE,2,1,6,1,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,1,7,7,0,1,0,1,Y,2,,0,No
BEN,SHADE,2,1,8,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,2,2,1,0,0,0,0,1,Y,1,,0,No
BEN,SHADE,2,2,2,6,0,5,1,1,Y,0,,0,No
BEN,SHADE,2,2,3,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,2,4,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,2,5,0,4,0,0,1,Y,0,,0,No
BEN,SHADE,2,2,6,11,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,2,7,0,59,0,0,2,Y,0,,0,No
BEN,SHADE,2,2,8,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,2,3,1,0,0,0,1,2,Y,0,,0,No
BEN,SHADE,2,3,2,9,0,1,0,1,Y,0,,0,No
BEN,SHADE,2,3,3,0,4,3,0,1,Y,0,,0,No
BEN,SHADE,2,3,4,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,3,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,3,6,0,3,2,0,1,Y,0,,0,No
BEN,SHADE,2,3,7,2,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,3,8,0,4,0,2,1,Y,1,,0,No
BEN,SHADE,2,4,1,0,27,0,0,1,Y,1,,0,No
BEN,SHADE,2,4,2,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,4,3,0,0,3,0,1,Y,0,,0,No
BEN,SHADE,2,4,4,1,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,4,5,13,0,4,0,1,Y,2,,0,No
BEN,SHADE,2,4,6,12,0,1,0,1,Y,0,,0,No
BEN,SHADE,2,4,7,0,13,0,0,1,Y,0,,0,No
BEN,SHADE,2,4,8,0,0,2,0,1,Y,0,,0,No
BEN,SHADE,2,5,1,0,11,3,0,1,Y,0,,0,No
BEN,SHADE,2,5,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,5,3,3,0,0,1,1,Y,0,SPREADOUT,0,No
BEN,SHADE,2,5,4,3,0,1,0,1,Y,0,,0,No
BEN,SHADE,2,5,5,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,2,5,6,0,26,1,0,1,Y,0,,0,No
BEN,SHADE,2,5,7,2,0,0,2,1,Y,0,,0,No
BEN,SHADE,2,5,8,0,0,2,0,1,Y,1,,0,No
BEN,SHADE,2,6,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,6,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,6,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,6,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,6,5,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,6,6,0,9,0,0,1,Y,1,,0,No
BEN,SHADE,2,6,7,2,0,0,0,2,Y,0,,0,No
BEN,SHADE,2,6,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,7,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,7,2,1,0,0,1,1,Y,2,,0,No
BEN,SHADE,2,7,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,7,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,7,5,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,7,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,7,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,7,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,8,1,1,0,3,0,1,Y,2,,0,No
BEN,SHADE,2,8,2,0,3,3,0,1,Y,0,,0,No
BEN,SHADE,2,8,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,8,4,0,11,1,0,1,Y,0,CHECK BIANCA AND NAT SHEETS 2 ENTREES TO CELL,0,No
BEN,SHADE,2,8,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,8,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,8,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,8,8,13,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,9,1,2,0,0,1,1,Y,0,,0,No
BEN,SHADE,2,9,2,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,9,3,0,17,0,0,1,Y,1,,0,No
BEN,SHADE,2,9,4,0,0,0,1,1,Y,0,,0,No
BEN,SHADE,2,9,5,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,9,6,1,0,0,0,1,Y,2,,0,No
BEN,SHADE,2,9,7,0,15,0,0,1,Y,0,,0,No
BEN,SHADE,2,9,8,0,6,1,0,1,Y,1,,0,No
BEN,SHADE,2,10,1,0,24,0,0,1,Y,0,,0,No
BEN,SHADE,2,10,2,0,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,10,3,1,0,0,0,1,Y,0,,0,No
BEN,SHADE,2,10,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,10,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,10,6,0,2,0,0,1,Y,0,,0,No
BEN,SHADE,2,10,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,2,10,8,2,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,1,1,0,0,0,0,0,Y,0,,0,No
BEN,SHADE,3,1,2,0,10,0,0,1,Y,0,,0,No
BEN,SHADE,3,1,3,5,0,2,0,1,Y,0,,0,No
BEN,SHADE,3,1,4,0,10,0,0,1,Y,1,,0,No
BEN,SHADE,3,1,5,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,1,6,3,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,1,7,0,1,0,0,1,Y,0,,0,No
BEN,SHADE,3,1,8,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,2,1,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,2,2,0,1,0,0,1,Y,1,,0,No
BEN,SHADE,3,2,3,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,2,4,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,2,5,3,0,0,0,1,Y,0,,0,No
BEN,SHADE,3,2,6,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,2,7,0,0,0,0,0,N,0,,0,No
BEN,SHADE,3,2,8,0,0,0,0,0,N,0,,0,No
