"year","genus","species","researcher","location","field_chambers","treatment_type_1","treatment_1","treatment_type_2","treatment_2","treatment_type_3","Treatment_3","field_mean_max_temperature_C","field_mean_min_temperature_C","field_length_days","field_number_seeds","field_seeds_scaled_viability","field_seeds_lost","field_number_germinants","field_number_nongerminant_nonviable","chamber_temperature_day","chamber_temperature_night","chamber_light_hrs","chamber_length_days","chamber_number_seeds","chamber_number_germinants","chamber_number_nongerminant_nonviable","TZ_number_stained","TZ_number_viable","TZ_number_nonviable","x_ray_number_seeds","x_ray_number_viable","NOTES","sp_code","evidence_site","germ_trials","germ_success","germ_fail","germ_frac_row"
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,5,10,0.333333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,12,3,0.8
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,3,12,0.2
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,5,10,0.333333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,2,13,0.133333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,11,4,0.733333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,3,12,0.2
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,5,10,0.333333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,9,6,0.6
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,11,4,0.733333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,7,8,0.466666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,8,7,0.533333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,6,9,0.4
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,15,0,1
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,13,2,0.866666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,10,5,0.666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,4,11,0.266666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,6,9,0.4
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,2,13,0.133333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,4,11,0.266666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,5,10,0.333333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,12,3,0.8
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,5,10,0.333333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,6,9,0.4
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,11,4,0.733333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,12,3,0.8
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,3,12,0.2
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,14,1,0.933333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,4,11,0.266666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,6,9,0.4
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,2,13,0.133333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,8,7,0.533333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,4,11,0.266666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,1,14,0.0666666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,2,13,0.133333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,7,8,0.466666666666667
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,2,13,0.133333333333333
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,9,6,0.6
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,6,9,0.4
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","no litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,3,12,0.2
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,15,0,1
2019,"trachymene","ornata","Isaac_Towers","Perenjori","field","litter_addition","litter",NA,NA,NA,NA,28.3,12.8,270,15,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",15,7,8,0.466666666666667
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,5,25,0.166666666666667
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,1,29,0.0333333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,5,25,0.166666666666667
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,4,26,0.133333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,1,29,0.0333333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,5,25,0.166666666666667
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,4,26,0.133333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,2,28,0.0666666666666667
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,4,26,0.133333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,1,29,0.0333333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,1,29,0.0333333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,2,28,0.0666666666666667
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,2,28,0.0666666666666667
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,1,29,0.0333333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,1,29,0.0333333333333333
2016,"trachymene","cyanopetala","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRCY","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,2,28,0.0666666666666667
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,6,24,0.2
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,3,27,0.1
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,4,26,0.133333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,13,17,0.433333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,3,27,0.1
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,2,28,0.0666666666666667
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,15,15,0.5
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,2,28,0.0666666666666667
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2016,"trachymene","ornata","Maia_Raymundo","Perenjori","field",NA,NA,NA,NA,NA,NA,27.1,12.5,30,30,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TROR","PJ",30,1,29,0.0333333333333333
2017,"trachymene","cyanopetala","Trace_Martyn","Perenjori","field","open_shade","open","wet_dry","wet",NA,NA,28.8,13.1,224,20,NA,11,1,NA,20,10,12,18,8,0,0,8,0,8,NA,NA,NA,"TRCY","PJ",20,1,19,0.05
2017,"trachymene","cyanopetala","Trace_Martyn","Perenjori","field","open_shade","open","wet_dry","dry",NA,NA,28.8,13.1,224,20,NA,0,6,NA,20,10,12,19,21,0,1,20,7,7,NA,NA,NA,"TRCY","PJ",20,6,14,0.3
2017,"trachymene","ornata","Trace_Martyn","Perenjori","field","open_shade","open","wet_dry","dry",NA,NA,28.8,13.1,224,20,NA,0,2,NA,20,10,12,19,20,0,4,16,3,11,NA,NA,NA,"TROR","PJ",20,2,18,0.1
2017,"trachymene","ornata","Trace_Martyn","Perenjori","field","open_shade","open","wet_dry","wet",NA,NA,28.8,13.1,224,20,NA,0,1,NA,20,10,12,13,19,1,0,19,2,16,NA,NA,NA,"TROR","PJ",20,1,19,0.05
2017,"trachymene","ornata","Trace_Martyn","Perenjori","field","open_shade","shade","wet_dry","dry",NA,NA,28.8,13.1,224,20,NA,0,1,NA,20,10,12,13,19,1,3,15,5,10,NA,NA,NA,"TROR","PJ",20,1,19,0.05
